,total_wins,win_percentage,srs,sos,opp_pass_cmp,opp_pass_att,opp_pass_cmp_pct,opp_pass_yds,opp_pass_td,opp_tot_yds,opp_tot_yds_per_play,opp_first_down,opp_penalty,opp_turnovers,ppg,oppg,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,rush_att,rush_yds,rush_yds_per_att,rush_td,tot_plays,tot_yds,tot_yds_per_play,first_down,penalty,turnovers
G112017,-3,-0.17948717948717952,-3.23,-2.6799999999999997,0.3000000000000007,-2.1999999999999993,5.100000000000001,-2.0,-0.2999999999999998,-42.30000000000001,-0.2999999999999998,-3.1999999999999993,1.7999999999999998,0.6000000000000001,-5.741666666666667,-3.716666666666672,-2.1301282051282087,-2.0256410256410255,-0.029609747070153403,-68.59230769230771,0.22948717948717956,2.260256410256403,-4.30897435897441,-0.38660955489317406,-25.759615384615387,-3.380769230769232,-72.90128205128207,-0.7157570230341559,-3.428846153846152,-0.5499999999999989,-0.008333333333332638
G122017,1,0.08333333333333337,1.3599999999999999,-0.8700000000000001,0.09999999999999964,2.200000000000003,-5.100000000000001,1.8999999999999773,0.0,-36.10000000000002,-1.2000000000000002,-2.8999999999999986,-0.09999999999999964,0.30000000000000004,0.6916666666666771,-2.5333333333333385,10.41666666666667,15.100000000000001,0.2892068606083578,128.30833333333328,0.8666666666666666,-18.049999999999997,-103.10000000000011,-0.09440842258537874,14.008333333333336,2.9416666666666558,25.208333333333314,0.11005740533077724,0.36666666666666003,1.9916666666666654,0.1333333333333333
G132017,3,0.31818181818181823,4.26,-9.57,-5.5,-2.9000000000000057,-10.0,-49.39999999999998,-1.1,-84.0,-1.0,-4.400000000000002,2.1000000000000005,-0.20000000000000018,3.893181818181816,-9.171212121212118,-10.563636363636363,-9.859090909090916,-0.1314824809126638,-83.58712121212116,-0.7477272727272726,21.184090909090898,123.8234848484849,0.6207670997135546,-10.541666666666666,8.052272727272708,40.23636363636365,-0.11656396731598129,1.3159090909090914,1.4030303030303042,-0.22272727272727288
G142017,-2,-0.05594405594405594,-1.8399999999999999,0.98,5.0,6.5,2.6999999999999957,67.20000000000002,-0.19999999999999996,101.59999999999997,0.5,5.699999999999999,1.5,0.30000000000000004,1.6629370629370577,5.763636363636369,5.4055944055944,3.67832167832168,0.09496787112744443,30.707692307692326,-0.18041958041958006,1.0265734265734352,17.49510489510493,0.3530437975524814,4.099300699300699,5.008391608391605,48.31188811188815,0.26653706435959545,2.579020979020978,0.8307692307692305,1.0755244755244755
G152017,-2,-0.16666666666666663,6.32,7.550000000000001,-5.800000000000001,-7.4999999999999964,-5.900000000000006,-39.099999999999994,0.0,-5.899999999999977,0.6000000000000005,-0.6999999999999993,-0.2999999999999998,-0.19999999999999996,-4.433333333333337,-0.11666666666666359,1.9249999999999972,4.308333333333334,-0.015208291384871786,13.125,-0.8416666666666668,-1.43333333333333,-21.43333333333331,-0.3601042322604737,-12.008333333333333,2.066666666666663,-8.416666666666629,-0.24750389167645803,1.75833333333334,-1.4333333333333345,-0.4083333333333332
G162017,1,0.08333333333333337,5.2,-3.34,9.6,13.2,5.0,112.80000000000001,0.30000000000000004,-56.89999999999998,-0.5,-3.6000000000000014,-1.7999999999999998,0.8,-1.7166666666666615,-10.849999999999998,-14.250000000000007,-20.683333333333326,-0.055813504126967506,-166.925,-1.2166666666666666,11.925,68.94999999999999,0.5252934223306123,-22.15833333333333,-12.283333333333339,-98.08333333333326,-0.31718434835780585,-7.4083333333333385,-2.749999999999999,-0.7583333333333331
G172017,1,0.08333333333333337,-0.23000000000000043,1.8499999999999999,-0.8999999999999986,-2.6999999999999993,2.0,34.30000000000001,0.5,106.69999999999999,1.0,3.8999999999999986,1.9000000000000004,-0.6000000000000001,6.750000000000007,7.658333333333335,2.875,4.300000000000004,0.005082013263798091,68.30833333333334,1.4333333333333336,-5.666666666666664,-0.9500000000000455,0.5840635537043415,13.674999999999999,1.5500000000000114,67.35833333333346,0.7868745095592606,1.1916666666666629,-0.758333333333332,-0.16666666666666674
G182017,2,0.16666666666666663,-13.56,-13.94,-3.5,-4.799999999999997,-2.700000000000003,-2.0,0.0,0.7999999999999545,0.20000000000000018,0.20000000000000284,0.3000000000000007,0.19999999999999996,3.93333333333333,1.158333333333342,4.016666666666666,8.074999999999996,-0.019038568251094068,56.64166666666662,0.466666666666667,3.0916666666666686,38.116666666666646,0.642587186519127,7.133333333333335,12.308333333333309,94.75833333333333,0.34929446615331283,4.549999999999997,1.6499999999999986,-0.19166666666666665
G192017,0,0.0,-5.27,-1.6600000000000001,-3.6000000000000014,-3.799999999999997,-4.700000000000003,-21.200000000000017,-0.7,25.30000000000001,0.3000000000000007,-0.6999999999999993,-1.3999999999999995,-0.10000000000000009,-2.125,2.5583333333333407,-0.7750000000000004,-0.025000000000005684,-0.026889014332837413,-34.54166666666663,-0.9750000000000003,10.375000000000007,81.80000000000004,0.889276564197798,-5.625,11.125,47.14999999999992,-0.14258309513838885,1.375,-1.875,-0.25
G202017,-1,-0.08333333333333337,6.57,7.1899999999999995,-4.5,-4.299999999999997,-5.5,-43.60000000000002,-0.2999999999999998,-98.0,-0.7999999999999998,-5.600000000000001,-1.299999999999999,-0.2999999999999998,-17.691666666666674,-14.808333333333334,7.7666666666666675,14.10833333333333,-0.026060696373692238,69.40833333333336,0.7333333333333336,-15.791666666666657,-173.96666666666664,-2.085413108889937,-5.616666666666666,0.8166666666666771,-104.44999999999999,-1.564608559986942,-2.6166666666666707,0.7333333333333343,-0.34999999999999964
G212017,-1,-0.08333333333333337,3.9300000000000006,2.47,-0.09999999999999787,1.0,-2.1000000000000014,4.300000000000011,-0.19999999999999996,-47.89999999999998,-0.39999999999999947,-2.8999999999999986,0.8999999999999995,0.7,-10.083333333333329,-10.066666666666677,4.308333333333337,5.94166666666667,0.022454334329070846,-45.4500000000001,-2.25,2.258333333333333,-57.708333333333286,-1.7554655020018255,1.9833333333333343,7.224999999999994,-103.26666666666665,-2.0004596379173254,-3.141666666666662,-0.158333333333335,-0.20833333333333348
G222017,0,0.0,7.21,5.289999999999999,3.9000000000000004,5.700000000000003,2.6000000000000014,31.0,0.3999999999999999,-26.400000000000034,-0.1999999999999993,-0.5999999999999979,-1.0,-0.40000000000000013,-8.36666666666666,-4.200000000000006,-17.875,-21.716666666666676,-0.09470404015264644,-159.31666666666678,-1.4916666666666667,22.374999999999996,92.39166666666668,0.3884777774592636,-16.05,-5.00833333333334,-66.92500000000013,-0.5205173306787474,-2.3999999999999986,0.8083333333333353,-0.8916666666666664
G232017,0,0.0,5.75,-0.8599999999999999,2.5,0.8000000000000007,7.899999999999999,50.0,0.40000000000000013,5.199999999999989,0.7999999999999998,-0.9000000000000021,0.10000000000000053,-0.19999999999999996,5.166666666666657,1.2250000000000014,-20.225,-31.858333333333334,-0.17463603221256263,-173.59999999999997,-1.1916666666666664,38.991666666666674,244.22499999999997,1.6548722949958603,-32.56666666666667,-0.61666666666666,70.625,1.0455759218722367,1.841666666666665,-0.6749999999999998,0.25
G242017,0,0.0,-2.5299999999999994,-0.6099999999999999,-6.999999999999998,-7.899999999999999,-9.0,-68.80000000000001,-0.30000000000000004,-89.60000000000002,-0.40000000000000036,-6.6,0.5,-0.30000000000000004,-17.45,-16.56666666666667,-6.883333333333329,-8.633333333333333,-0.04284925857415767,-155.42499999999995,-1.2166666666666668,5.991666666666674,-18.44999999999996,-1.0423139664124825,-10.108333333333336,-3.2833333333333172,-173.87499999999994,-1.9929092582300312,-6.433333333333334,-0.625,-0.7083333333333335
G252017,-1,-0.07692307692307698,-3.870000000000001,1.0,3.200000000000003,-0.20000000000000284,10.799999999999997,8.599999999999994,-0.20000000000000018,74.20000000000005,0.9000000000000004,4.299999999999997,1.7999999999999998,0.6000000000000001,-1.1384615384615486,3.830769230769235,-4.9230769230769145,-4.092307692307699,-0.08567420552588056,-53.39999999999998,-0.43076923076923057,-3.1230769230769155,29.923076923076906,1.2789973781199766,-0.44615384615384457,-8.907692307692315,-23.47692307692313,0.4998272219706399,-3.6769230769230745,-0.8000000000000007,-0.24615384615384617
G262017,0,0.0,6.51,4.58,-4.199999999999999,-5.899999999999999,-2.799999999999997,-51.900000000000006,-0.30000000000000004,-1.3999999999999773,-0.20000000000000018,-0.6999999999999993,0.2999999999999998,0.10000000000000009,1.4749999999999943,-3.533333333333328,-11.583333333333332,-16.174999999999997,-0.043908857274459145,-128.96666666666664,-0.8916666666666668,11.775000000000002,66.15833333333339,0.4664036058056986,0.18333333333333535,-6.566666666666691,-62.69999999999993,-0.3345924707483521,-3.966666666666672,-0.9833333333333307,-0.34999999999999987
G272017,1,0.08333333333333326,8.36,1.8299999999999996,-2.099999999999998,0.30000000000000426,-6.600000000000001,-21.69999999999999,0.19999999999999996,-67.19999999999999,-0.8000000000000007,-2.8999999999999986,-0.8999999999999995,0.30000000000000004,-1.31666666666667,-6.483333333333334,4.308333333333334,6.550000000000004,0.003870950379571303,23.850000000000023,-0.15833333333333321,-4.825000000000003,-2.92500000000004,0.4383626596675425,-3.6833333333333336,-0.1083333333333627,20.92500000000001,0.2843458662245242,1.625,2.049999999999999,0.033333333333333215
G282017,-2,-0.16666666666666663,-10.059999999999999,-2.21,-0.6999999999999993,-5.300000000000004,7.0,2.0999999999999943,0.20000000000000018,69.5,1.2000000000000002,3.0,1.7999999999999998,-0.5,-3.9250000000000007,8.691666666666666,-7.6083333333333325,-12.333333333333336,-0.005020992213615072,-63.06666666666666,-0.5416666666666667,-5.616666666666667,8.791666666666657,0.7978925249528759,22.11666666666667,-13.616666666666667,-54.38333333333338,0.27863040323456634,-4.299999999999997,0.8166666666666673,-0.3833333333333333
G292017,0,0.0,-9.450000000000001,-2.8,0.7999999999999972,2.0,-0.7000000000000028,41.099999999999994,0.5,95.40000000000003,1.1999999999999993,3.400000000000002,0.7999999999999998,0.10000000000000009,-7.84615384615384,6.338461538461537,0.5692307692307743,1.830769230769242,-0.018243227197397238,20.369230769230796,-0.9692307692307689,-5.923076923076927,-53.44615384615389,-0.5207732722618905,7.830769230769231,-1.784615384615421,-33.07692307692298,-0.2818220289221465,-1.8461538461538467,0.7538461538461512,0.30769230769230793
G302017,0,0.0,8.06,2.9800000000000004,3.8000000000000007,8.400000000000002,-3.0999999999999943,33.900000000000006,-0.7000000000000002,48.69999999999999,0.0,4.300000000000001,-0.6000000000000005,-0.09999999999999987,2.566666666666663,-2.3499999999999943,2.0249999999999986,-0.6750000000000007,0.07616313956437559,35.98333333333335,0.8666666666666669,3.6583333333333314,25.208333333333314,0.23286991763262765,-11.408333333333331,0.3499999999999943,61.19166666666666,0.82189128179109,3.1166666666666707,0.35833333333333073,-0.45833333333333337
G312017,3,0.25,-1.25,-4.640000000000001,0.0,4.899999999999999,-8.899999999999991,43.900000000000034,0.5999999999999999,100.0,0.39999999999999947,4.600000000000001,0.2999999999999998,0.8999999999999999,17.74166666666667,12.483333333333334,0.7916666666666679,1.2833333333333314,-0.00041874831983312877,69.60833333333329,0.9749999999999996,2.5833333333333357,89.24999999999997,2.279929962228422,-0.3416666666666668,4.891666666666666,158.85833333333346,1.7833536845637763,4.858333333333331,4.2749999999999995,0.5166666666666667
G322017,0,0.0,-2.1799999999999997,-0.10000000000000009,5.0,5.400000000000002,7.600000000000001,50.0,0.3999999999999999,81.80000000000001,0.39999999999999947,7.0,0.7999999999999998,0.19999999999999996,6.941666666666663,6.708333333333336,6.983333333333338,8.291666666666668,0.06945999423042959,140.3083333333333,0.8083333333333333,-12.508333333333333,0.3499999999999659,1.5849947655857362,7.716666666666665,-1.8583333333333627,140.65833333333336,2.036343132807226,4.691666666666666,0.5249999999999968,-0.19166666666666665
G332017,0,0.0,5.400000000000002,4.699999999999999,-0.6999999999999993,2.3999999999999986,-6.800000000000004,14.300000000000011,0.09999999999999998,32.0,0.39999999999999947,0.5999999999999979,2.0,0.09999999999999987,4.7250000000000085,1.016666666666664,4.008333333333336,8.099999999999998,-0.04634424663863557,64.08333333333331,0.9999999999999998,-2.8416666666666615,-22.333333333333343,-0.22715185378293157,-8.25,5.258333333333333,41.53333333333347,0.11057009500634951,1.25,0.16666666666666696,0.050000000000000044
G342017,-2,-0.08974358974358987,-7.629999999999999,0.11000000000000032,6.0,6.199999999999999,8.699999999999996,53.5,0.7,102.09999999999997,0.39999999999999947,6.800000000000001,0.2999999999999998,0.2999999999999998,-4.25961538461538,6.793589743589743,4.087820512820514,10.997435897435896,-0.08308713294958137,58.76089743589739,0.4525641025641023,-13.23974358974359,-69.74615384615379,-0.0933913021934778,-4.10576923076923,-1.8314102564102654,-10.876923076923106,0.007449397899990551,-1.3852564102564102,-0.2846153846153827,-0.4871794871794872
G352017,0,0.0,0.629999999999999,-1.37,1.4999999999999982,2.099999999999998,1.2999999999999972,3.799999999999983,-0.5000000000000001,-15.300000000000011,-0.2999999999999998,0.5999999999999996,-0.8999999999999995,0.30000000000000004,2.553846153846159,-1.7538461538461547,-7.9999999999999964,-10.061538461538454,-0.05235908218975949,-50.1846153846154,0.6307692307692307,3.07692307692308,50.646153846153766,0.7948350295441156,-9.553846153846152,-7.830769230769235,0.5692307692309555,0.7054366938492782,-0.3538461538461526,-0.1538461538461533,-0.35384615384615403
G362017,-2,-0.23076923076923073,1.0500000000000007,7.18,-3.5,-5.600000000000001,-1.2999999999999972,-85.50000000000003,-0.7,-108.29999999999995,-1.0,-4.899999999999999,-2.3000000000000007,-1.1,-14.952564102564104,-7.850641025641025,-5.162179487179486,-6.307692307692307,-0.0291559903719234,-113.39102564102566,-1.4365384615384618,7.3314102564102654,26.45256410256414,-0.2530353569046033,6.4948717948717976,0.9224358974358751,-86.93782051282056,-1.3043649218129598,-3.7717948717948673,-4.202564102564102,0.060256410256410264
G372017,1,0.005494505494505364,3.419999999999998,1.75,-2.8000000000000007,-2.6999999999999993,-4.200000000000003,-69.5,-0.30000000000000004,-100.0,-1.0999999999999996,-4.799999999999999,-0.09999999999999964,0.0,-8.591208791208793,-9.316483516483522,-9.810989010989015,-11.043406593406587,-0.0957635313004579,-194.43571428571425,-1.7879120879120887,6.590659340659343,51.41868131868125,0.3304485504256265,9.53076923076923,-4.6890109890109954,-143.01703296703306,-1.6066870144284158,-5.331318681318681,0.04450549450549435,0.14340659340659356
G382017,0,0.0,-7.640000000000001,-5.01,-3.8999999999999986,-5.100000000000001,-3.200000000000003,-27.099999999999994,-1.0,-52.599999999999966,0.09999999999999964,-3.8000000000000007,-1.7000000000000002,-0.10000000000000009,-7.250000000000011,-3.1499999999999986,-0.38333333333333286,-4.75,0.09128666318511114,25.566666666666634,-0.21666666666666634,-0.09166666666666856,-68.39166666666671,-1.535688430713396,-2.200000000000001,-5.174999999999997,-42.82499999999993,-0.1461532465682307,-1.4166666666666679,-0.08333333333333215,-0.5916666666666669
G392017,0,0.0,5.67,3.1300000000000003,-7.599999999999998,-8.599999999999998,-10.100000000000001,-75.9,-0.30000000000000004,-96.10000000000002,-0.7000000000000002,-6.599999999999998,0.0,-0.9000000000000001,1.6666666666666643,-2.6416666666666657,-5.149999999999999,-5.308333333333334,-0.07449836558386613,-44.341666666666725,-0.5916666666666668,9.31666666666667,58.17500000000001,0.4880098771334014,-0.21666666666666679,4.508333333333319,13.833333333333314,-0.16574435617608962,-0.6583333333333314,2.033333333333334,0.15833333333333344
G402017,1,0.005494505494505364,1.2199999999999989,1.5499999999999998,-0.09999999999999787,-1.2999999999999972,2.0,3.200000000000017,0.7000000000000001,33.5,0.7000000000000002,0.1999999999999993,0.7999999999999998,-0.3999999999999999,-1.6681318681318658,4.668131868131866,-2.2725274725274716,-3.704945054945057,0.0016752561618966766,-20.928021978021974,-0.28021978021978033,1.2214285714285609,11.634065934065973,0.10106099961364912,4.853846153846153,-2.873626373626365,-9.401648351648475,0.15259754607771026,-1.7620879120879138,1.5060439560439551,0.35879120879120896
G12016,0,0.0,-3.8899999999999997,-0.8799999999999999,-2.1000000000000014,-2.400000000000002,-2.6000000000000014,17.0,0.9,67.80000000000001,0.7999999999999998,1.8999999999999986,0.5999999999999996,-0.8999999999999999,9.783333333333335,8.30833333333333,7.033333333333333,7.949999999999999,0.06199479587875145,145.11666666666673,2.408333333333333,-3.8583333333333414,-52.308333333333366,-0.7481507059634653,13.774999999999999,5.091666666666669,92.80833333333328,0.820699119444618,2.8666666666666707,0.5583333333333336,0.10833333333333361
G22016,-1,-0.08333333333333337,0.55,3.7799999999999994,-0.5,0.6000000000000014,-2.6000000000000014,-18.69999999999999,0.0,7.5,-0.20000000000000018,0.3000000000000007,-0.5999999999999996,0.30000000000000004,3.125,1.8583333333333378,-0.08333333333333215,2.06666666666667,-0.038658224996236834,-35.70833333333334,-0.375,-1.0750000000000028,5.75,0.24046170942722567,1.8499999999999996,3.49166666666666,-30.06666666666655,-0.6588766437378082,-1.3999999999999986,-0.966666666666665,0.48333333333333295
G32016,2,0.16666666666666663,2.71,-0.3700000000000001,-1.6999999999999993,-4.899999999999999,3.3999999999999986,-7.199999999999989,0.10000000000000009,2.8000000000000114,0.5999999999999996,-1.3000000000000007,-1.0999999999999996,-0.3999999999999999,7.8750000000000036,4.150000000000006,-9.383333333333335,-15.341666666666672,-0.03817875319605435,-112.28333333333332,-1.1333333333333333,15.424999999999997,206.02500000000006,2.6103831712089347,4.308333333333332,-2.75,93.74166666666684,1.6091096745661675,1.5500000000000043,-0.36666666666666803,-0.02499999999999969
G42016,-1,-0.019230769230769273,-0.5299999999999994,3.23,1.0,0.40000000000000213,2.200000000000003,9.800000000000011,-0.10000000000000009,4.2000000000000455,0.0,-0.5,0.5,-0.7000000000000002,2.657692307692315,1.6403846153846153,16.090384615384615,22.085897435897436,0.06954280130323975,156.13910256410261,0.5192307692307694,-3.8487179487179475,-116.07884615384611,-2.13971794278845,7.484615384615384,19.530769230769252,40.06025641025644,-1.0310967547455485,4.4525641025640965,-2.5993589743589745,0.5403846153846152
G52016,0,0.0,-2.4499999999999997,0.08999999999999986,7.700000000000001,9.799999999999997,7.200000000000003,75.0,-0.10000000000000009,54.69999999999999,-0.40000000000000036,5.599999999999998,-0.39999999999999947,0.19999999999999996,-9.383333333333336,-5.133333333333322,-5.300000000000001,-9.600000000000001,0.015426796625395478,-109.08333333333331,-1.025,5.349999999999994,0.008333333333354176,-0.49953048131882394,-2.2666666666666657,-7.166666666666671,-109.07500000000005,-0.9197412169732093,-4.2499999999999964,0.25833333333333375,-1.2166666666666663
G62016,-3,-0.25,-12.51,0.7999999999999998,-0.8999999999999986,-5.699999999999999,6.5,-27.299999999999983,1.3,-34.60000000000002,0.20000000000000018,-0.20000000000000284,-3.0999999999999996,-0.20000000000000018,-13.800000000000004,-3.2083333333333357,1.4166666666666607,0.9250000000000043,0.025112389591704698,15.699999999999989,-0.34166666666666656,-22.474999999999998,-143.87499999999997,-1.0383771593473865,13.641666666666667,-18.74166666666666,-128.17500000000007,-0.20806182312209387,-8.391666666666659,-1.4666666666666668,-0.033333333333333215
G72016,2,0.10256410256410264,5.72,-2.92,0.0,1.7999999999999972,-2.6000000000000014,29.69999999999999,0.30000000000000004,-78.0,-0.5999999999999996,-3.8000000000000007,0.40000000000000036,-0.7000000000000002,5.62692307692307,-2.842307692307699,-1.053205128205132,-1.798076923076934,0.003117507368914141,41.92820512820509,0.5166666666666662,-1.1557692307692378,13.334615384615375,0.5304661246318734,-13.328205128205127,-5.755128205128202,55.155128205128335,1.35062924588052,1.3467948717948666,0.08397435897435912,-0.05256410256410282
G82016,0,-0.05128205128205121,-5.13,0.19999999999999996,-3.6000000000000014,-2.6999999999999993,-6.400000000000006,-2.6999999999999886,0.30000000000000004,86.60000000000002,1.0999999999999996,1.8000000000000007,-0.2999999999999998,-0.5,7.087820512820514,15.501923076923077,-4.853846153846151,-6.3365384615384635,-0.03981925387116325,24.40833333333333,0.8910256410256416,1.4589743589743591,8.648717948717916,0.04447215539820437,3.678205128205132,-4.133974358974356,32.94871794871818,0.7774273089658372,-1.6179487179487175,-1.9935897435897445,0.32692307692307665
G92016,-1,-0.08333333333333326,3.71,2.64,-7.399999999999999,-10.099999999999998,-4.200000000000003,-77.50000000000003,-1.0,-9.400000000000034,-0.20000000000000018,-1.6999999999999993,-0.10000000000000053,-1.1,5.791666666666671,-1.8916666666666693,-4.008333333333336,-6.3750000000000036,-0.004525454952406305,-10.42500000000004,0.675,3.9166666666666785,81.88333333333333,1.604653950277954,6.375,-0.3999999999999915,71.45833333333348,1.0599547076233309,1.3916666666666728,0.18333333333333535,-0.3583333333333334
G102016,1,0.07692307692307687,0.19999999999999973,3.9800000000000004,-4.0,-5.799999999999997,-0.8000000000000114,-20.599999999999994,-0.2999999999999998,13.100000000000023,0.5,-2.1000000000000014,-2.1000000000000005,0.0,-6.6615384615384485,-3.030769230769234,-19.092307692307692,-27.461538461538463,-0.07882574777239626,-234.16923076923075,-2.4615384615384617,27.138461538461527,155.46153846153845,0.1429719895066448,-13.830769230769224,-3.7076923076923265,-78.59999999999991,-0.7844320690949278,-4.600000000000005,-2.6307692307692303,-0.10769230769230775
G112016,2,0.16666666666666663,5.41,-2.4399999999999995,-2.6999999999999993,-3.299999999999997,-1.8999999999999986,-38.39999999999998,-0.2999999999999998,-48.80000000000001,-0.39999999999999947,-2.5,-0.39999999999999947,0.0,5.625,-2.4833333333333307,-6.225000000000005,-9.774999999999999,-0.01192297826745492,-57.94166666666678,0.4583333333333337,3.983333333333327,37.8416666666667,0.5086293815639129,-2.458333333333334,-8.23333333333332,-20.099999999999852,0.42726750918788703,-1.8250000000000028,-0.9249999999999989,-1.0833333333333335
G122016,1,0.13461538461538458,6.09,0.8899999999999997,-2.5,2.200000000000003,-10.299999999999997,-9.400000000000006,-0.30000000000000004,6.300000000000011,-0.09999999999999964,0.09999999999999787,1.0999999999999996,0.3999999999999999,7.621153846153856,-0.15961538461538893,6.708974358974363,5.9333333333333265,0.09116336706439465,45.19423076923081,0.40576923076923066,-1.2852564102564088,1.126923076923049,0.18924430417615312,-0.15897435897435752,4.282051282051299,46.21282051282054,0.2996170694212248,2.869871794871795,1.2205128205128188,0.012820512820512775
G132016,2,0.205128205128205,0.9100000000000001,-3.5500000000000003,4.399999999999999,9.699999999999996,-4.399999999999999,23.400000000000006,-0.30000000000000004,-12.100000000000023,-0.9000000000000004,0.6000000000000014,-0.8000000000000007,0.30000000000000004,13.614743589743593,-3.026923076923069,8.333333333333332,10.793589743589745,0.048954785371038145,94.64230769230781,1.2858974358974358,-3.921794871794873,38.41923076923075,1.8662422055285504,6.830769230769231,10.05128205128203,133.1698717948717,0.9855584440646039,5.588461538461541,-2.342307692307692,-0.45512820512820507
G142016,0,0.0,-0.51,1.1,0.6000000000000014,1.0,0.20000000000000284,6.700000000000017,-0.7000000000000002,112.90000000000003,0.6000000000000005,7.5,0.6000000000000005,-1.2000000000000002,6.350000000000005,4.375,3.566666666666668,2.791666666666675,0.08416241133281033,32.43333333333334,0.19166666666666654,-3.708333333333343,58.68333333333331,1.7041672681509437,4.949999999999999,1.5833333333333286,91.33333333333337,1.256353909551068,3.841666666666665,-0.5250000000000021,-0.16666666666666652
G152016,-1,-0.08333333333333331,8.47,8.629999999999999,4.099999999999998,4.899999999999999,3.4000000000000057,72.69999999999999,1.3,105.90000000000003,1.0,2.799999999999997,0.5,0.19999999999999996,8.149999999999995,8.749999999999996,2.2666666666666657,4.775000000000002,-0.015964079683538746,-12.058333333333337,-0.15833333333333344,4.233333333333341,99.85,2.030011004614837,-1.2249999999999996,8.841666666666669,87.68333333333345,0.5186406146288931,3.2916666666666714,-1.6499999999999986,-0.15833333333333321
G162016,0,0.0,-4.28,-0.43000000000000016,-0.3999999999999986,-2.1000000000000014,2.700000000000003,0.4000000000000057,0.30000000000000004,54.69999999999999,0.8000000000000007,1.3999999999999986,0.20000000000000018,-0.19999999999999996,-2.3333333333333286,-0.7000000000000028,-4.333333333333334,-4.933333333333334,-0.04764580746930247,-68.65833333333333,-0.6166666666666667,-1.9000000000000057,7.741666666666674,0.40813881730428925,-1.033333333333335,-5.5,-60.916666666666686,-0.43356909966562807,-2.2416666666666707,-1.1166666666666663,-0.4916666666666667
G172016,-2,-0.16666666666666669,-7.91,1.8500000000000005,-0.6999999999999993,1.1999999999999993,-5.100000000000001,30.0,0.3999999999999999,148.7,1.0,7.300000000000001,0.8999999999999995,0.0,-4.94166666666667,13.283333333333328,15.141666666666666,24.08333333333333,0.13339444748877172,123.30833333333334,0.5083333333333334,-33.008333333333326,-191.19166666666666,-0.7842080249240961,30.241666666666656,-2.0916666666666686,-67.88333333333327,-0.8274784105992916,-3.325000000000003,2.7583333333333337,-0.4083333333333332
G182016,-4,-0.33333333333333337,-5.0,1.3,-3.200000000000003,-2.099999999999998,-6.0,17.19999999999999,-0.19999999999999996,41.60000000000002,0.20000000000000018,0.9000000000000021,-1.6999999999999993,1.0,-0.7166666666666686,7.75833333333334,1.5500000000000007,7.091666666666665,-0.07859336231530478,-24.683333333333337,0.15833333333333277,12.183333333333337,68.15833333333333,0.1607634961844484,-5.074999999999999,17.833333333333343,43.474999999999966,-0.9745549152819439,2.0500000000000043,5.400000000000002,0.9250000000000003
G192016,0,0.0,-0.379999999999999,-1.5300000000000002,-0.29999999999999716,3.299999999999997,-6.200000000000003,-40.79999999999998,0.19999999999999996,-57.39999999999998,-1.2999999999999998,-1.3000000000000007,-2.8,0.09999999999999987,-10.058333333333326,-4.241666666666664,-22.25,-25.475000000000012,-0.16035906075915363,-193.39166666666662,-2.6000000000000005,19.05,58.349999999999994,-0.8112662419532937,-8.383333333333333,-10.399999999999977,-135.04166666666669,-1.0108742463393634,-7.666666666666668,-1.4416666666666673,0.0
G202016,-4,-0.2692307692307693,-8.23,5.12,5.5,7.800000000000004,4.5,76.1,0.29999999999999993,87.89999999999998,0.7000000000000002,3.9000000000000004,-0.39999999999999947,0.30000000000000004,-13.625641025641023,4.683333333333334,-1.0730769230769255,-0.19615384615384457,-0.03548545001570813,-65.94166666666666,-0.9775641025641028,2.5846153846153896,-43.97435897435898,-1.3460057246942503,-12.91602564102564,-0.7782051282051299,-109.91602564102567,-1.5496158528323472,-4.414743589743587,-0.9993589743589748,0.10448717948717956
G212016,0,0.0,0.6799999999999997,2.45,-1.9000000000000021,-1.0,-3.8000000000000043,-22.69999999999999,-0.8,53.30000000000001,-0.2999999999999998,3.3000000000000007,-0.20000000000000018,-0.09999999999999987,3.2333333333333343,1.966666666666665,5.16666666666667,10.991666666666656,-0.028956674891994272,96.79999999999998,1.025,-9.483333333333334,-15.933333333333337,0.8927971511120063,5.299999999999997,4.925000000000011,80.86666666666667,0.7236901453772271,-0.4499999999999993,-0.31666666666666465,0.5916666666666669
G222016,-2,-0.16666666666666674,3.789999999999999,0.79,-0.6000000000000014,-2.5,2.0,-43.89999999999998,-0.30000000000000004,-79.09999999999997,-0.7999999999999998,-3.099999999999998,-0.20000000000000018,-0.3999999999999999,1.94166666666667,-4.541666666666671,0.49999999999999645,0.7416666666666742,0.0015341023115862384,6.083333333333371,-0.22499999999999964,-12.258333333333333,-81.81666666666663,-0.5258291795849406,1.166666666666666,-10.433333333333337,-75.73333333333335,-0.09975642529528006,-5.191666666666666,1.1166666666666663,-0.7833333333333332
G232016,-2,-0.16666666666666663,-2.6599999999999993,-0.43999999999999995,-3.599999999999998,-4.0,-2.6999999999999957,-68.0,-1.2000000000000002,-48.400000000000034,-0.5999999999999996,-1.8000000000000007,-1.5999999999999996,0.3999999999999999,-16.725,-13.50000000000001,7.216666666666665,12.741666666666667,-0.006475966683375578,29.93333333333331,-0.4583333333333337,-4.049999999999997,-84.47500000000005,-1.6200926049662474,-7.774999999999999,7.775000000000006,-54.65000000000009,-1.4234354478850113,0.44166666666667,-2.191666666666667,-0.04999999999999982
